案類,發生日期,發生地點
住宅竊盜,1040306,基隆市七堵區
住宅竊盜,1040306,台中市大甲區
住宅竊盜,1040306,宜蘭縣壯圍鄉
住宅竊盜,1040306,新北市新莊區
住宅竊盜,1040306,新北市汐止區
住宅竊盜,1040307,台北市北投區
住宅竊盜,1040307,嘉義市西區
住宅竊盜,1040307,宜蘭縣五結鄉
住宅竊盜,1040307,新北市樹林區
住宅竊盜,1040307,新竹縣新埔鎮
住宅竊盜,1040307,南投縣南投市
住宅竊盜,1040308,台南市北區
住宅竊盜,1040308,台北市萬華區
住宅竊盜,1040308,苗栗縣苗栗市
住宅竊盜,1040308,台北市萬華區
住宅竊盜,1040308,屏東縣屏東市
住宅竊盜,1040308,台中市霧峰區
住宅竊盜,1040309,台中市新社區
住宅竊盜,1040309,台北市文山區
住宅竊盜,1040309,基隆市七堵區
住宅竊盜,1040309,雲林縣莿桐鄉
住宅竊盜,1040309,新北市板橋區
住宅竊盜,1040310,台南市官田區
住宅竊盜,1040310,南投縣南投市
住宅竊盜,1040310,台中市北屯區
住宅竊盜,1040310,宜蘭縣壯圍鄉
住宅竊盜,1040310,苗栗縣苗栗市
住宅竊盜,1040310,台北市萬華區
住宅竊盜,1040310,新北市板橋區
住宅竊盜,1040310,台北市萬華區
住宅竊盜,1040311,雲林縣北港鎮
住宅竊盜,1040311,台北市中山區
住宅竊盜,1040311,新北市永和區
住宅竊盜,1040311,新竹縣竹東鎮
住宅竊盜,1040311,新北市板橋區
住宅竊盜,1040311,南投縣草屯鎮
住宅竊盜,1040312,新北市三重區
住宅竊盜,1040312,新北市樹林區
住宅竊盜,1040312,新北市三重區
住宅竊盜,1040312,新北市林口區
住宅竊盜,1040312,台北市大安區
住宅竊盜,1040312,新北市永和區
住宅竊盜,1040313,嘉義縣大林鎮
住宅竊盜,1040313,新北市板橋區
住宅竊盜,1040313,屏東縣九如鄉
住宅竊盜,1040313,台北市中山區
住宅竊盜,1040313,台北市北投區
住宅竊盜,1040313,新北市新店區
住宅竊盜,1040314,台中市龍井區
住宅竊盜,1040314,台北市文山區
住宅竊盜,1040315,高雄市鳳山區
住宅竊盜,1040315,新北市五股區
住宅竊盜,1040315,南投縣南投市
住宅竊盜,1040315,新北市新莊區
住宅竊盜,1040315,新北市板橋區
住宅竊盜,1040315,南投縣草屯鎮
住宅竊盜,1040315,新北市中和區
住宅竊盜,1040315,台中市東區
住宅竊盜,1040315,宜蘭縣五結鄉
住宅竊盜,1040316,新北市中和區
住宅竊盜,1040316,嘉義市東區
住宅竊盜,1040316,台北市萬華區
住宅竊盜,1040316,新竹縣竹北市
住宅竊盜,1040316,宜蘭縣五結鄉
住宅竊盜,1040316,雲林縣麥寮鄉
住宅竊盜,1040316,新北市三重區
住宅竊盜,1040317,台北市北投區
住宅竊盜,1040317,台南市安平區
住宅竊盜,1040317,台北市南港區
住宅竊盜,1040317,台中市豐原區
住宅竊盜,1040317,嘉義縣阿里山鄉
住宅竊盜,1040317,台南市新營區
住宅竊盜,1040318,台中市西屯區
住宅竊盜,1040318,基隆市信義區
住宅竊盜,1040318,台中市太平區
住宅竊盜,1040318,台中市后里區
住宅竊盜,1040318,南投縣南投市
住宅竊盜,1040318,新竹市東區
住宅竊盜,1040319,台北市文山區
住宅竊盜,1040319,南投縣埔里鎮
住宅竊盜,1040319,宜蘭縣羅東鎮
住宅竊盜,1040319,花蓮縣花蓮市
住宅竊盜,1040320,台北市萬華區
住宅竊盜,1040320,新北市三重區
住宅竊盜,1040320,高雄市湖內區
住宅竊盜,1040320,台南市麻豆區
住宅竊盜,1040320,台北市萬華區
住宅竊盜,1040320,台南市南區
住宅竊盜,1040320,新北市板橋區
住宅竊盜,1040321,新北市新莊區
住宅竊盜,1040321,台南市北區
住宅竊盜,1040322,南投縣名間鄉
住宅竊盜,1040322,雲林縣斗六市
住宅竊盜,1040322,新北市瑞芳區
住宅竊盜,1040322,新北市新莊區
住宅竊盜,1040322,南投縣草屯鎮
住宅竊盜,1040322,台南市安平區
住宅竊盜,1040323,新北市土城區
住宅竊盜,1040323,南投縣南投市
住宅竊盜,1040323,金門縣金沙鎮
住宅竊盜,1040323,嘉義縣水上鄉
住宅竊盜,1040323,南投縣草屯鎮
住宅竊盜,1040323,台南市中西區
住宅竊盜,1040323,宜蘭縣五結鄉
住宅竊盜,1040323,新北市土城區
住宅竊盜,1040323,台南市永康區
住宅竊盜,1040324,台北市萬華區
住宅竊盜,1040324,南投縣南投市
住宅竊盜,1040324,新北市板橋區
住宅竊盜,1040324,新北市汐止區
住宅竊盜,1040324,雲林縣四湖鄉
住宅竊盜,1040324,宜蘭縣羅東鎮
住宅竊盜,1040325,基隆市七堵區
住宅竊盜,1040325,台南市永康區
住宅竊盜,1040325,高雄市六龜區
住宅竊盜,1040325,新北市三重區
住宅竊盜,1040325,高雄市鳳山區
住宅竊盜,1040325,新北市汐止區
住宅竊盜,1040326,基隆市七堵區
住宅竊盜,1040326,新北市三重區
住宅竊盜,1040327,台中市東勢區
住宅竊盜,1040328,新北市永和區
住宅竊盜,1040328,花蓮縣玉里鎮
住宅竊盜,1040328,南投縣名間鄉
住宅竊盜,1040328,南投縣埔里鎮
住宅竊盜,1040328,台北市中山區
住宅竊盜,1040329,台北市士林區
住宅竊盜,1040329,雲林縣麥寮鄉
住宅竊盜,1040329,台北市松山區
住宅竊盜,1040330,新北市瑞芳區
住宅竊盜,1040330,金門縣金沙鎮
住宅竊盜,1040330,新北市中和區
住宅竊盜,1040330,南投縣南投市
住宅竊盜,1040331,高雄市美濃區
住宅竊盜,1040331,台南市永康區
強制性交,1040101,嘉義縣中埔鄉
強制性交,1040101,台北市文山區
強制性交,1040102,台北市中正區
強制性交,1040102,基隆市安樂區
強制性交,1040102,台北市南港區
強制性交,1040103,南投縣草屯鎮
強制性交,1040104,台北市中山區
強制性交,1040104,苗栗縣頭份鎮
強制性交,1040105,金門縣金寧鄉
強制性交,1040106,嘉義市東區
強制性交,1040106,新北市新莊區
強制性交,1040106,台北市中正區
強制性交,1040106,屏東縣高樹鄉
強制性交,1040107,花蓮縣光復鄉
強制性交,1040108,台北市松山區
強制性交,1040109,高雄市三民區
強制性交,1040109,新北市三峽區
強制性交,1040109,苗栗縣卓蘭鎮
強制性交,1040110,台南市歸仁區
強制性交,1040110,台北市松山區
強制性交,1040110,彰化縣員林鎮
強制性交,1040111,新北市泰山區
強制性交,1040111,新竹市香山區
強制性交,1040112,台中市大甲區
強制性交,1040112,新竹市東區
強制性交,1040113,新北市新莊區
強制性交,1040113,台中市東區
強制性交,1040114,台南市安南區
強制性交,1040115,新北市中和區
強制性交,1040115,新北市三峽區
強制性交,1040115,彰化縣鹿港鎮
強制性交,1040115,台北市文山區
強制性交,1040115,台北市士林區
強制性交,1040117,台南市安平區
強制性交,1040118,桃園市龍潭區
強制性交,1040121,台北市內湖區
強制性交,1040121,台北市大同區
強制性交,1040121,彰化縣鹿港鎮
強制性交,1040124,嘉義市東區
強制性交,1040124,彰化縣伸港鄉
強制性交,1040124,屏東縣潮州鎮
強制性交,1040125,新北市中和區
強制性交,1040125,新竹縣關西鎮
強制性交,1040126,台南市歸仁區
強制性交,1040127,花蓮縣秀林鄉
強制性交,1040128,苗栗縣後龍鎮
強制性交,1040128,台北市士林區
強制性交,1040129,台北市萬華區
強制性交,1040131,台南市西港區
強制性交,1040201,台北市士林區
強制性交,1040201,基隆市中正區
強制性交,1040201,台北市士林區
強制性交,1040201,台北市大安區
強制性交,1040203,台北市信義區
強制性交,1040206,金門縣金寧鄉
強制性交,1040210,台南市永康區
強制性交,1040211,新北市新莊區
強制性交,1040211,嘉義市東區
強制性交,1040213,嘉義縣太保市
強制性交,1040214,桃園市龜山區
強制性交,1040214,台南市歸仁區
強制性交,1040216,台北市中山區
強制性交,1040217,台中市西屯區
強制性交,1040219,台北市大安區
強制性交,1040223,台北市大同區
強制性交,1040224,新北市土城區
強制性交,1040227,嘉義市東區
強制性交,1040227,苗栗縣泰安鄉
強制性交,1040227,彰化縣和美鎮
強制性交,1040228,台北市松山區
強制性交,1040301,澎湖縣馬公市
強制性交,1040301,嘉義縣中埔鄉
強制性交,1040303,彰化縣鹿港鎮
強制性交,1040303,彰化縣溪湖鎮
強制性交,1040305,宜蘭縣蘇澳鎮
強制性交,1040309,新北市土城區
強制性交,1040310,台南市中西區
強制性交,1040310,台南市東山區
強制性交,1040311,澎湖縣白沙鄉
強制性交,1040315,台北市南港區
強制性交,1040317,台南市安平區
強制性交,1040321,宜蘭縣宜蘭市
強制性交,1040322,基隆市信義區
強制性交,1040322,台南市永康區
強制性交,1040323,台南市南區
強制性交,1040323,台北市信義區
強制性交,1040325,花蓮縣光復鄉
強制性交,1040327,台北市萬華區
強制性交,1040330,台南市永康區
強制性交,1040331,嘉義縣太保市
強制性交,1040331,新北市瑞芳區
強盜,1040102,台南市南區
強盜,1040103,新北市三峽區
強盜,1040106,台中市清水區
強盜,1040106,台中市西屯區
強盜,1040106,新北市三重區
強盜,1040106,桃園市中壢區
強盜,1040107,台南市北區
強盜,1040108,嘉義縣太保市
強盜,1040108,新北市板橋區
強盜,1040109,台中市太平區
強盜,1040110,南投縣南投市
強盜,1040110,彰化縣大村鄉
強盜,1040110,苗栗縣通霄鎮
強盜,1040110,苗栗縣通霄鎮
強盜,1040111,彰化縣秀水鄉
強盜,1040113,高雄市岡山區
強盜,1040114,台中市太平區
強盜,1040116,彰化縣溪州鄉
強盜,1040116,新北市新莊區
強盜,1040116,桃園市桃園區
強盜,1040118,高雄市大樹區
強盜,1040119,台北市北投區
強盜,1040120,苗栗縣頭份鎮
強盜,1040120,新北市三重區
強盜,1040122,桃園市中壢區
強盜,1040125,新北市土城區
強盜,1040127,新北市三峽區
強盜,1040128,高雄市三民區
強盜,1040129,苗栗縣造橋鄉
強盜,1040129,桃園市觀音區
強盜,1040131,新北市鶯歌區
強盜,1040131,台中市北區
強盜,1040201,新北市板橋區
強盜,1040201,苗栗縣頭份鎮
強盜,1040202,屏東縣潮州鎮
強盜,1040202,桃園市楊梅區
強盜,1040203,台南市仁德區
強盜,1040204,屏東縣屏東市
強盜,1040206,嘉義縣中埔鄉
強盜,1040207,新北市永和區
強盜,1040207,新北市永和區
強盜,1040207,宜蘭縣頭城鎮
強盜,1040209,台南市新營區
強盜,1040212,台南市永康區
強盜,1040212,台南市永康區
強盜,1040214,台中市豐原區
強盜,1040217,新北市泰山區
強盜,1040218,新北市五股區
強盜,1040218,屏東縣內埔鄉
強盜,1040218,新北市淡水區
強盜,1040222,基隆市暖暖區
強盜,1040224,新北市中和區
強盜,1040225,花蓮縣富里鄉
強盜,1040227,新北市三重區
強盜,1040303,台中市北區
強盜,1040304,新北市新店區
強盜,1040305,宜蘭縣宜蘭市
強盜,1040306,台南市中西區
強盜,1040307,台中市沙鹿區
強盜,1040308,雲林縣古坑鄉
強盜,1040308,台中市梧棲區
強盜,1040309,彰化縣二林鎮
強盜,1040312,花蓮縣花蓮市
強盜,1040315,高雄市楠梓區
強盜,1040315,台北市大安區
強盜,1040315,台中市豐原區
強盜,1040317,新竹市北區
強盜,1040318,台南市安平區
強盜,1040319,新竹縣竹北市
強盜,1040320,台南市新營區
強盜,1040321,苗栗縣苗栗市
強盜,1040323,高雄市旗山區
強盜,1040324,雲林縣大埤鄉
強盜,1040324,台中市潭子區
強盜,1040324,雲林縣虎尾鎮
強盜,1040324,台中市大里區
強盜,1040325,桃園市大溪區
強盜,1040326,新北市淡水區
強盜,1040327,新北市瑞芳區
強盜,1040327,新北市土城區
強盜,1040328,新北市土城區
強盜,1040328,宜蘭縣員山鄉
強盜,1040329,新北市新莊區
搶奪                          ,1040102,高雄市鳳山區
搶奪                          ,1040105,高雄市三民區
搶奪                          ,1040106,高雄市鳳山區
搶奪                          ,1040106,新北市板橋區
搶奪                          ,1040107,高雄市左營區
搶奪                          ,1040107,高雄市新興區
搶奪                          ,1040107,高雄市鳳山區
搶奪                          ,1040108,高雄市前金區
搶奪                          ,1040108,台北市萬華區
搶奪                          ,1040109,高雄市苓雅區
搶奪                          ,1040109,嘉義市西區
搶奪                          ,1040110,彰化縣彰化市
搶奪                          ,1040110,新北市板橋區
搶奪                          ,1040110,苗栗縣竹南鎮
搶奪                          ,1040113,新北市板橋區
搶奪                          ,1040115,新北市中和區
搶奪                          ,1040118,高雄市湖內區
搶奪                          ,1040121,高雄市前鎮區
搶奪                          ,1040121,高雄市前鎮區
搶奪                          ,1040122,宜蘭縣五結鄉
搶奪                          ,1040123,花蓮縣吉安鄉
搶奪                          ,1040124,新北市蘆洲區
搶奪                          ,1040125,高雄市三民區
搶奪                          ,1040126,新北市三重區
搶奪                          ,1040128,高雄市左營區
搶奪                          ,1040128,台北市萬華區
搶奪                          ,1040129,台南市中西區
搶奪                          ,1040129,高雄市左營區
搶奪                          ,1040130,台南市東區
搶奪                          ,1040203,台南市佳里區
搶奪                          ,1040210,新北市蘆洲區
搶奪                          ,1040211,台中市西屯區
搶奪                          ,1040213,台南市東區
搶奪                          ,1040217,高雄市左營區
搶奪                          ,1040218,台南市中西區
搶奪                          ,1040218,屏東縣屏東市
搶奪                          ,1040220,宜蘭縣羅東鎮
搶奪                          ,1040221,台東縣成功鎮
搶奪                          ,1040222,高雄市鳳山區
搶奪                          ,1040224,台南市新化區
搶奪                          ,1040225,雲林縣虎尾鎮
搶奪                          ,1040227,新北市土城區
搶奪                          ,1040227,新北市中和區
搶奪                          ,1040227,彰化縣彰化市
搶奪                          ,1040228,新北市土城區
搶奪                          ,1040301,台北市大同區
搶奪                          ,1040302,台北市中山區
搶奪                          ,1040303,高雄市苓雅區
搶奪                          ,1040304,高雄市前鎮區
搶奪                          ,1040304,基隆市中山區
搶奪                          ,1040305,台中市北屯區
搶奪                          ,1040305,新北市泰山區
搶奪                          ,1040307,苗栗縣苗栗市
搶奪                          ,1040309,台北市士林區
搶奪                          ,1040312,台南市安平區
搶奪                          ,1040314,台中市北區
搶奪                          ,1040315,台南市南區
搶奪                          ,1040316,新北市板橋區
搶奪                          ,1040317,台南市南區
搶奪                          ,1040318,高雄市鳳山區
搶奪                          ,1040318,高雄市岡山區
搶奪                          ,1040320,新北市土城區
搶奪                          ,1040321,雲林縣北港鎮
搶奪                          ,1040321,新北市土城區
搶奪                          ,1040324,台南市東區
搶奪                          ,1040327,屏東縣高樹鄉
搶奪                          ,1040327,台中市南區
搶奪                          ,1040328,台南市安平區
搶奪                          ,1040328,彰化縣花壇鄉
搶奪                          ,1040329,高雄市左營區
搶奪                          ,1040329,新北市三重區
搶奪                          ,1040329,新北市三重區
搶奪                          ,1040330,高雄市旗山區
機車竊盜                      ,1040101,彰化縣和美鎮
機車竊盜                      ,1040101,台北市萬華區
機車竊盜                      ,1040101,澎湖縣
機車竊盜                      ,1040101,高雄市
機車竊盜                      ,1040101,高雄市
機車竊盜                      ,1040101,雲林縣古坑鄉
機車竊盜                      ,1040101,雲林縣斗六市
機車竊盜                      ,1040101,台中市
機車竊盜                      ,1040101,台南市中西區
機車竊盜                      ,1040101,南投縣草屯鎮
機車竊盜                      ,1040101,台中市
機車竊盜                      ,1040101,新北市鶯歌區
機車竊盜                      ,1040101,台南市下營區
機車竊盜                      ,1040101,新竹縣湖口鄉
機車竊盜                      ,1040101,新北市板橋區
機車竊盜                      ,1040101,台南市
機車竊盜                      ,1040101,台中市
機車竊盜                      ,1040101,桃園市
機車竊盜                      ,1040101,桃園市
機車竊盜                      ,1040101,台中市
機車竊盜                      ,1040101,高雄市
機車竊盜                      ,1040101,高雄市前鎮區
